age,sexe,taux,situationFamiliale,nbEnfantsAcharge,deuxiemeVoiture,immatriculation
56,M,485,En Couple,0,TRUE,2510 XF 68
26,M,1003,En Couple,2,FALSE,3114 GU 59
49,F,1252,celibataire,0,FALSE,2424 PL 55
84,F,248,En Couple,3,FALSE,6512 WJ 77
82,F,411,En Couple,4,TRUE,2921 VW 11
53,M,790,En Couple,2,FALSE,7809 YT 15
50,M,580,En Couple,1,FALSE,1737 EF 12
24,F,185,celibataire,0,FALSE,4317 SN 66
49,M,473,En Couple,0,FALSE,6785 GD 68
28,M,1245,En Couple,2,FALSE,1639 BR 13
25,F,1090,En Couple,1,FALSE,2670 WH 66
49,M,239,En Couple,2,FALSE,7684 ZZ 15
43,F,495,En Couple,4,FALSE,5179 VS 45
28,M,926,En Couple,3,FALSE,9866 LR 84
19,F,442,?,0,FALSE,8266 EJ 38
34,M,485,En Couple,3,FALSE,1665 YT 29
39,M,1125,En Couple,0,FALSE,8636 DI 28
59,M,502,celibataire,0,FALSE,4820 AY 41
48,M,1013,En Couple,2,TRUE,1747 MG 13
22,F,418,En Couple,1,FALSE,9665 EK 52
74,M,228,En Couple,1,FALSE,3895 QL 63
42,M,403,En Couple,0,FALSE,1172 AG 76
56,M,1103,En Couple,0,FALSE,925 CA 37
19,F,1335,En Couple,3,FALSE,5151 TT 61
25,F,221,En Couple,1,FALSE,817 AI 60
43,M,1125,celibataire,0,FALSE,9845 XV 21
84,M,825,En Couple,2,FALSE,1565 XP 40
33,M,432,celibataire,0,FALSE,9898 JP 98
27,M,206,En Couple,4,FALSE,8783 GI 21
35,F,992,celibataire,0,FALSE,9604 QR 12
28,M,732,celibataire,0,FALSE,7431 ST 60
38,M,1300,En Couple,0,FALSE,3084 DG 64
26,M,593,En Couple,0,FALSE,8101 DK 25
22,M,242,celibataire,0,FALSE,6909 PP 81
63,F,151,En Couple,4,FALSE,4351 GJ 33
21,F,476,En Couple,2,FALSE,8404 FT 53
40,M,843,En Couple,0,FALSE,9464 CG 67
22,M,558,celibataire,0,FALSE,974 JQ 79
49,M,510,En Couple,3,FALSE,9370 AO 89
27,M,439,celibataire,0,FALSE,7772 LM 46
32,F,448,En Couple,1,FALSE,685 PP 87
54,M,919,Seule,3,FALSE,225 KI 65
78,F,437,En Couple,2,FALSE,2637 QZ 35
32,M,193,En Couple,2,FALSE,9794 DA 94
20,M,986,En Couple,0,TRUE,8151 VJ 80
55,M,436,En Couple,1,TRUE,2709 JD 52
51,M,447,En Couple,1,FALSE,8315 HY 83
74,M,169,En Couple,2,FALSE,5298 IZ 27
18,M,431,En Couple,4,FALSE,3371 LC 25
36,M,1149,En Couple,3,FALSE,4421 EQ 94
33,M,548,celibataire,0,FALSE,7770 HR 88
40,F,1226,En Couple,4,FALSE,2489 PD 81
25,M,991,celibataire,0,FALSE,3614 CU 29
28,M,1038,En Couple,2,FALSE,3021 MY 75
38,M,572,celibataire,0,FALSE,3134 EU 68
56,F,586,celibataire,0,FALSE,7875 ZD 32
42,M,1212,En Couple,2,FALSE,725 OQ 80
26,F,215,En Couple,2,TRUE,4507 AS 42
29,M,1057,En Couple,3,FALSE,4316 KT 42
 ,M,579,En Couple,1,FALSE,9788 DF 22
36,M,525,En Couple,3,TRUE,5555 PI 47
64,M,171,celibataire,0,FALSE,7259 XE 85
24,M,576,Seule,1,FALSE,584 DG 78
28,M,516,Seule,3,FALSE,850 LC 97
22,M,466,En Couple,0,FALSE,1645 SV 41
28,F,159,En Couple,4,FALSE,2314 YW 93
52,M,950,En Couple,3,FALSE,6758 GI 82
62,M,197,En Couple,2,FALSE,9904 TQ 89
40,F,555,En Couple,3,FALSE,4968 SB 30
29,M,845,En Couple,4,FALSE,6915 LS 31
58,F,490,En Couple,0,FALSE,2635 KC 70
27,M,1305,En Couple,1,FALSE,7699 QL 14
31,M,779,En Couple,2,FALSE,5321 XK 31
30,M,406,En Couple,1,FALSE,3652 QI 39
54,M,1318,En Couple,4,FALSE,9260 TU 21
18,F,538,En Couple,4,FALSE,6088 QY 62
79,F,236,En Couple,4,FALSE,2083 ZI 61
22,F,855,En Couple,2,FALSE,5128 OD 57
34,F,238,En Couple,3,TRUE,6013 BT 32
55,F,1096,celibataire,0,FALSE,6028 YQ 45
52,M,566,En Couple,1,FALSE,379 RL 61
53,F,469,celibataire,0,FALSE,1005 UN 30
21,M,838,En Couple,2,FALSE,5026 XB 67
81,F,439,celibataire,0,FALSE,9369 BT 84
39,M,234,En Couple,3,FALSE,4758 JC 37
28,F,193,En Couple,4,FALSE,6479 YF 52
82,M,806,celibataire,0,FALSE,4944 SL 38
25,M,565,En Couple,2,TRUE,8974 XW 51
59,M,1310,En Couple,2,FALSE,6233 QP 40
58,M,841,En Couple,1,FALSE,6138 GZ 83
56,M,182,celibataire,0,FALSE,604 NZ 49
73,M,466,celibataire,0,FALSE,8551 OX 24
48,F,825,En Couple,0,FALSE,6471 NR 67
25,M,572,celibataire,0,FALSE,5163 UA 98
62,F,703,celibataire,0,FALSE,6121 VY 30
68,F,867,En Couple,2,TRUE,9264 FN 97
72,M,1125,En Couple,1,FALSE,5733 WB 63
28,M,432,En Couple,0,FALSE,3631 KM 61
81,F,193,En Couple,0,FALSE,606 AF 70
53,M,178,celibataire,0,FALSE,5653 ZF 53
25,M,728,En Couple,3,FALSE,4632 IA 87
48,M,444,En Couple,3,FALSE,2993 LK 23
62,F,221,celibataire,0,FALSE,8637 BM 56
39,M,557,En Couple,0,FALSE,6899 NV 41
22,M,809,En Couple,0,FALSE,2853 IX 94
33,M,1393,En Couple,0,FALSE,7983 FM 65
31,M,1175,Seule,3,FALSE,4668 QY 35
53,M,170,En Couple,3,FALSE,8615 TY 83
24,F,429,celibataire,0,FALSE,7551 ZW 28
81,F,218,En Couple,2,TRUE,116 BH 20
31,M,151,celibataire,0,FALSE,8014 JJ 21
75,F,911,celibataire,0,FALSE,5038 NJ 82
83,M,1215,En Couple,2,FALSE,6268 QM 72
21,M,1056,En Couple,2,FALSE,7054 RU 38
78,M,489,En Couple,2,FALSE,6714 QZ 59
28,F,1116,celibataire,0,FALSE,7554 VS 12
39,M,230,En Couple,2,FALSE,1855 AY 89
30,M,556,En Couple,2,FALSE,3929 QU 70
20,F,502,celibataire,0,FALSE,9682 FB 15
29,F,587,celibataire,0,FALSE,7618 ZP 83
54,M,583,En Couple,4,TRUE,3245 RP 41
55,M,827,En Couple,1,FALSE,4609 GU 83
59,M,495,Seule,2,FALSE,9980 TW 84
23,M,1072,Seule,2,FALSE,9226 XX 12
19,M,431,celibataire,0,FALSE,3019 HC 25
50,M,517,En Couple,3,FALSE,7059 IV 92
24,F,193,En Couple,1,TRUE,2076 PY 73
47,F,842,En Couple, ,FALSE,4230 AF 86
19,F,537,En Couple,0,FALSE,5918 UV 88
38,M,1007,En Couple,2,FALSE,956 EA 31
29,F,1321,celibataire,0,FALSE,9878 NE 76
20,M,456,En Couple,2,FALSE,1394 HX 72
74,M,168,celibataire,0,FALSE,1769 CT 19
38,M,597,En Couple,4,FALSE,3415 GI 98
55,M,472,En Couple,3,FALSE,7295 IQ 71
53,M,513,En Couple,2,FALSE,7676 VB 70
52,F,944,En Couple,2,FALSE,2450 PE 89
19,M,165,En Couple,0,FALSE,3634 IB 84
55,M,707,En Couple,1,FALSE,2620 OE 88
30,M,1230,celibataire,0,FALSE,3647 JG 17
22,F,591,En Couple,1,FALSE,3708 GS 19
75,M,578,En Couple,3,FALSE,9785 VU 79
45,M,573,En Couple,2,FALSE,8689 JX 84
58,M,794,En Couple,0,TRUE,664 ST 70
28,F,175,celibataire,0,FALSE,4108 JX 50
42,M,526,celibataire,0,FALSE,4312 TF 77
59,F,816,celibataire,0,FALSE,8034 BB 29
51,M,1271,En Couple,3,FALSE,9876 AL 38
20,M,442,celibataire,0,FALSE,9288 SH 70
33,M,576,En Couple,0,FALSE,8204 XF 21
73,F,513,En Couple,4,FALSE,5173 FX 31
29,M,425,celibataire,0,FALSE,9663 XE 52
42,M,495,En Couple,1,TRUE,1826 UP 80
59,M,437,celibataire,0,FALSE,8561 ZE 19
42,M,411,En Couple,3,FALSE,2604 ZL 12
36,M,238,En Couple,0,FALSE,6262 JE 93
24,F,575,En Couple,0,TRUE,5121 PT 92
45,M,475,En Couple,0,FALSE,5636 CA 34
63,M,531,En Couple,4,FALSE,7758 KO 40
44,F,540,En Couple,2,FALSE,3285 GP 95
40,M,756,En Couple,3,TRUE,8663 UK 65
69,M,185,En Couple,3,FALSE,6306 FH 65
18,F,545,En Couple,1,TRUE,479 SO 13
43,M,590,En Couple,2,FALSE,7400 CO 18
26,M,1168,En Couple,4,FALSE,4938 LT 36
43,F,531,En Couple,3,FALSE,902 HH 85
80,F,189,En Couple,0,FALSE,8354 MW 28
29,M,554,En Couple,1,FALSE,5261 EG 87
79,M,898,En Couple,2,FALSE,7295 BP 89
42,F,1298,En Couple,3,FALSE,2446 RS 76
53,F,487,celibataire,0,FALSE,6461 BW 53
28,F,231,En Couple,0,FALSE,1455 FB 67
47,F,445,celibataire,0,FALSE,8937 KJ 18
56,F,?,En Couple,1,FALSE,7846 ME 77
75,M,1337,celibataire,0,FALSE,9956 AH 55
44,F,496,En Couple,0,FALSE,1819 KR 46
48,M,796,En Couple,1,FALSE,2334 ZR 19
18,F,1392,En Couple,1,FALSE,9098 BT 75
38,M,569,celibataire,0,FALSE,5083 CF 31
23,M,1042,En Couple,0,TRUE,8990 JJ 74
28,M,447,En Couple,0,FALSE,8305 SK 87
29,M,554,En Couple,4,TRUE,471 VA 92
74,M,185,En Couple,1,FALSE,1688 ZL 70
47,M,519,En Couple,0,?,1892 IS 62
49,F,1361,En Couple,2,TRUE,504 QA 18
50,M,229,En Couple,2,FALSE,3417 YN 41
70,M,1195,En Couple,2,FALSE,8142 EL 22
30,M,843,celibataire,0,FALSE,1642 KG 37
29,M,590,En Couple,1,TRUE,6374 TT 77
33,M,455,En Couple,1,TRUE,1485 JR 23
73,M,202,celibataire,0,FALSE,4417 NH 43
74,M,1317,celibataire,0,FALSE,7132 JH 33
47,M,536,En Couple,2,FALSE,2945 HF 46
40,M,150,En Couple,1,FALSE,3392 ZC 14
45,M,522,En Couple,1,FALSE,5480 MM 56
45,M,468,En Couple,1,FALSE,8246 UA 46
41,M,745,En Couple,4,FALSE,6716 PI 37
48,F,738,En Couple,3,FALSE,8222 DX 65
18,M,169,En Couple,2,FALSE,3925 VJ 36
70,F,496,celibataire,0,FALSE,5702 ZZ 88
26,F,1189,celibataire,0,FALSE,9837 ZT 34
57, ,1022,celibataire,0,FALSE,162 YI 37
38,M,1255,celibataire,0,FALSE,7070 WZ 97
55,F,537,celibataire,0,FALSE,4327 EE 46
51,M,954,En Couple,0,FALSE,8807 BW 32
29,M,158,celibataire,0,FALSE,6683 TS 12
28,M,498,En Couple,4,FALSE,3703 BB 73
75,F,511,En Couple,2,FALSE,7767 UA 93
21,F,570,En Couple,2,FALSE,5392 WF 83
40,M,544,celibataire,0,FALSE,3844 LT 24
48,M,445,En Couple,4,TRUE,6453 LE 70
23,M,545,En Couple,1,FALSE,5393 TB 13
38,M,449,En Couple,1,FALSE,507 XW 90
57,F,531,En Couple,0,FALSE,1898 BK 35
54,M,493,celibataire,0,FALSE,3547 FM 18
55,M,903,En Couple,0,FALSE,3682 DU 45
54,M,566,En Couple,2,FALSE,7870 VD 37
48,M,476,celibataire,0,FALSE,6570 DC 48
58,M,1038,En Couple,0,FALSE,1823 TB 81
28,M,502,En Couple,3,FALSE,4663 TP 17
51,F,1392,celibataire,0,FALSE,4716 YJ 22
23,M,1160,celibataire,0,FALSE,991 EK 88
66,M,405,En Couple,0,FALSE,485 LX 54
41,F,583,En Couple,2,FALSE,9420 CI 42
41,M,589,En Couple,3,TRUE,3611 FN 60
29,M,469,En Couple,4,FALSE,3751 WH 42
49,M,1037,En Couple,4,FALSE,4834 YP 34
47,F,171,celibataire,0,FALSE,1645 AA 62
68,M,213,celibataire,0,FALSE,7182 HT 23
18,M,542,En Couple,1,FALSE,9853 ZH 16
79,M,785,En Couple,0,FALSE,9145 VV 78
21,M,?,celibataire,0,FALSE,7528 UM 48
50,M,728,En Couple,0,FALSE,6091 DH 17
20,M,472,En Couple,2,TRUE,3503 OS 27
25,M,567,celibataire,0,FALSE,8112 HD 73
21,M,402,En Couple,2,FALSE,9864 ZW 90
61,M,511,En Couple,1,FALSE,6726 ED 63
58,F,1111,celibataire,0,FALSE,6185 IX 81
72,M,475,En Couple,4,FALSE,5275 JU 80
32,F,185,Seule,3,FALSE,4251 RX 30
36,M,831,En Couple,1,FALSE,8050 WK 45
65,M,171,En Couple,1,FALSE,6871 EU 23
28,F,160,En Couple,3,FALSE,1183 LC 44
64,F,879,En Couple,0,FALSE,3548 TZ 70
32,M,595,celibataire,0,FALSE,1206 KW 55
83,M,434,En Couple,0,FALSE,1543 FS 82
18,M,445,En Couple,1,FALSE,719 ND 73
33,M,441,celibataire,0,FALSE,2184 RX 97
73,F,702,En Couple,1,FALSE,3236 VY 74
19,F,553,celibataire,0,FALSE,803 PV 94
59,M,1132,En Couple,1,TRUE,4289 KH 37
63,M,1118,En Couple,3,TRUE,4412 UC 96
36,M,589,En Couple,2,FALSE,371 YE 14
46,M,1094,Seule,1,FALSE,3401 RC 61
19,M,772,En Couple,4,FALSE,5881 HL 16
72,M,208,En Couple,2,TRUE,4756 JG 55
75,M,183,En Couple,0,TRUE,4870 XL 66
53,M,196,En Couple,2,FALSE,7462 ZA 87
28,F,520,celibataire,0,FALSE,8860 NM 69
48,M,185,En Couple,0,FALSE,6461 WA 38
68,M,432,celibataire,0,FALSE,7281 KE 87
53,M,577,En Couple,0,FALSE,6230 OJ 67
71,M,587,En Couple,1,FALSE,9181 NI 88
45,F,512,En Couple,4,FALSE,578 LG 91
63,M,525,celibataire,0,FALSE,4538 AG 47
60,M,1090,celibataire,0,FALSE,2645 GP 15
24,F,1370,celibataire,0,FALSE,3042 DR 48
32,F,439,celibataire,0,FALSE,3586 CZ 62
40,F,245,En Couple,2,FALSE,1076 IS 29
36,M,1265,En Couple,3,FALSE,816 UE 82
48,M,537,celibataire,0,FALSE,4127 QN 79
52,M,476,Seule,1,FALSE,9623 EN 57
31,F,173,Seule,3,FALSE,1589 MO 87
33,M,169,En Couple,4,FALSE,3107 MY 16
46,F,162,celibataire,0,FALSE,9417 KD 94
81,F,714,celibataire,0,FALSE,4367 ME 45
21,F,711,celibataire,0,FALSE,1025 VB 28
47,M,504,En Couple,4,FALSE,715 QZ 10
41,F,246,En Couple,3,FALSE,9476 GR 50
59,M,576,celibataire,0,FALSE,3047 ZG 37
48,F,225,En Couple,2,TRUE,9179 NC 59
26,M,220,En Couple,0,FALSE,421 CP 77
41,M,429,Seule,1,FALSE,5892 CV 34
79,F,401,En Couple,1,FALSE,490 GU 54
27,M,771,En Couple,3,TRUE,8394 ZA 85
53,M,1074,En Couple,2,FALSE,604 AA 64
58,F,236,En Couple,0,FALSE,2670 CH 70
42,M,503,En Couple,2,FALSE,6597 MC 46
64,M,1288,En Couple,4,FALSE,2705 LF 26
44,M,504,En Couple,2,TRUE,8334 XI 86
66,M,462,En Couple,4,FALSE,7958 CY 29
84,F,553,En Couple,2,FALSE,596 XI 33
58,M,406,celibataire,0,FALSE,4068 VA 92
51,M,153,En Couple,4,FALSE,4455 SS 90
48,F,455,celibataire,0,FALSE,6370 BZ 80
28,F,597,En Couple,4,FALSE,2133 BT 78
32,F,447,En Couple,0,FALSE,6777 QR 68
19,M,168,celibataire,0,FALSE,51 XW 83
59,M,549,En Couple,2,FALSE,1301 DP 62
55,M,515,En Couple,3,FALSE,468 AO 22
25,F,222,En Couple,0,FALSE,3044 KQ 24
29,M,488,En Couple,3,FALSE,2095 MF 62
60,M,956,En Couple,4,TRUE,7188 BN 83
60,M,540,En Couple,2,TRUE,5564 UL 48
46,F,798,celibataire,0,FALSE,3513 ZM 70
37,M,230,En Couple,3,TRUE,9271 GQ 36
23,M,1055,En Couple,2,FALSE,7652 OU 38
30,F,1300,Seule,1,FALSE,7692 JM 41
58,F,1231,celibataire,0,FALSE,204 GM 39
28,M,1311,En Couple,-1,TRUE,5464 GO 56
32,M,496,En Couple,4,FALSE,1289 AA 80
56,M,1247,celibataire,0,FALSE,1950 KE 28
23,M,465,celibataire,0,FALSE,4899 TZ 19
56,M,944,En Couple,2,FALSE,1967 PU 51
43,M,165,En Couple,1,FALSE,3703 BC 81
37,M,1312,celibataire,0,FALSE,8192 YC 55
18,M,1273,En Couple,3,FALSE,8386 AT 50
27,F,211,celibataire,0,FALSE,3255 WT 25
34,M,438,Seule,3,FALSE,8547 NH 44
22,M,205,En Couple,2,FALSE,3374 QA 27
23,M,545,En Couple,3,FALSE,2013 UD 58
32,F,516,celibataire,0,FALSE,30 BR 91
45,F,506,En Couple,0,FALSE,562 GD 56
26,M,534,En Couple,2,FALSE,1717 RN 87
19,F,830,En Couple,4,FALSE,8664 UL 43
37,M,566,Seule,1,FALSE,5376 TW 42
32,M,441,En Couple,1,FALSE,2631 PR 25
25,M,211,En Couple,0,TRUE,6689 KU 71
24,F,969,celibataire,0,FALSE,5481 AZ 78
44,M,239,celibataire,0,FALSE,2137 AM 51
66,M,172,En Couple,1,FALSE,4377 UU 88
20,M,451,En Couple,2,FALSE,4718 JR 44
19,M,1007,celibataire,0,FALSE,4692 LF 44
75,F,507,En Couple,2,TRUE,5670 ZR 76
60,F,404,En Couple,0,FALSE,2346 IP 39
40,M,1200,En Couple,0,FALSE,2266 IK 61
49,F,1114,En Couple,4,FALSE,6445 OM 80
72,F,489,En Couple,0,FALSE,948 US 10
35,M,466,celibataire,0,FALSE,3039 OU 93
41,F,1346,En Couple,1,FALSE,3952 JA 40
25,M,471,En Couple,4,FALSE,7496 AU 38
22,F,893,En Couple,1,FALSE,2702 UM 76
68,F,980,En Couple,1,FALSE,3486 RB 92
63,M,213,En Couple,1,FALSE,6270 TP 47
32,M,485,celibataire,0,FALSE,5115 FU 38
26,M,584,En Couple,1,FALSE,4818 JX 31
27,M,1354,Seule,2,FALSE,7706 YF 40
-1,M,436,celibataire,0,FALSE,1935 LT 29
66,M,224,En Couple,1,FALSE,682 VW 97
31,F,762,En Couple,3,FALSE,555 DI 14
44,M,493,En Couple,4,FALSE,9257 JO 31
69,M,702,En Couple,0,FALSE,3808 PJ 55
31,M,189,En Couple,1,FALSE,5369 AG 66
39,M,1259,celibataire,0,FALSE,439 SP 93
37,M,875,Seule,1,FALSE,5677 GH 89
37,F,891,En Couple,1,FALSE,3374 DU 66
40,F,489,En Couple,2,TRUE,556 WU 56
22,M,410,En Couple,4,TRUE,1474 SU 56
69,M,533,En Couple,2,FALSE,2013 WJ 85
41,M,435,En Couple,4,FALSE,3029 AY 91
50,M,789,celibataire,0,FALSE,5993 FZ 10
40,M,411,celibataire,0,FALSE,808 KE 28
22,F,474,En Couple, ,FALSE,9292 VS 98
82,M,240,En Couple,0,FALSE,6849 AT 73
77,M,877,Marie,0,TRUE,1380 GF 37
20,M,1111,En Couple,0,FALSE,150 HO 74
38,M,1238,En Couple,4,FALSE,1808 SS 84
31,F,438,celibataire,0,FALSE,5504 HN 56
23,M,162,En Couple,3,FALSE,2433 MN 21
47,M,1058,En Couple,3,FALSE,8713 HR 47
67,M,192,celibataire,0,FALSE,9579 IE 51
56,F,553,En Couple,2,FALSE,4765 DD 41
28,M,1282,En Couple,3,TRUE,4469 YG 97
53,F,547,celibataire,0,FALSE,9980 UB 11
33,M,491,En Couple,2,FALSE,8148 GK 28
?,M,406,celibataire,0,FALSE,2022 JM 88
27,F,172,En Couple,0,FALSE,4372 WP 37
60,M,427,En Couple,2,FALSE,7437 ZC 84
23,F,896,celibataire,0,FALSE,6863 CD 85
59,M,904,En Couple,1,FALSE,9622 RU 94
52,M,557,En Couple,2,FALSE,6066 GX 86
57,F,229,celibataire,0,FALSE,3671 RC 17
26,F,1136,En Couple,1,FALSE,1135 NS 66
53,F,450,En Couple,1,FALSE,3850 IJ 74
23,M,1024,Seule,2,FALSE,2869 CD 69
78,M,585,En Couple,2,FALSE,4152 JX 22
50,M,584,celibataire,0,FALSE,842 NH 10
51,M,577,En Couple,4,FALSE,4783 TM 63
66,M,1395,En Couple,1,FALSE,6497 BK 57
47,F,184,En Couple,4,FALSE,1228 MM 61
73,M,219,celibataire,0,FALSE,1347 VO 97
59,M,469,En Couple,3,FALSE,3057 YM 56
21,F,541,En Couple,0,FALSE,4282 KU 18
53,M,1072,En Couple,2,TRUE,6880 ZL 47
48,M,437,celibataire,0,FALSE,8321 DU 89
58,M,1030,En Couple,2,FALSE,8861 IY 97
23,M,1207,celibataire,0,FALSE,7013 QF 82
33,F,194,celibataire,0,FALSE,4175 PV 38
60,M,460,celibataire,0,FALSE,7350 BP 24
19,M,772,En Couple,0,FALSE,9118 YD 26
18,M,1252,En Couple,1,FALSE,1846 ED 51
26,M,489,celibataire,0,FALSE,1558 VI 87
36,M,416,En Couple,2,FALSE,6888 FE 38
18,M,465,celibataire,0,FALSE,4595 EQ 41
29,F,1334,celibataire,0,FALSE,2514 NT 55
68,M,582,En Couple,1,TRUE,2563 IP 91
41,M,443,celibataire,0,FALSE,5467 PC 27
47,M,423,celibataire,0,FALSE,6470 CR 98
50,M,196,celibataire,0,FALSE,2285 VI 24
22,M,571,celibataire,0,FALSE,7969 OO 60
28,F,543,En Couple,1,FALSE,6243 WV 49
53,M,478,En Couple,0,TRUE,9590 OU 46
29,M,249,celibataire,0,FALSE,5612 KW 37
63,M,1324,En Couple,0,TRUE,924 RD 37
46,F,409,En Couple,3,FALSE,5413 JT 71
49,M,433,celibataire,0,FALSE,1997 LJ 76
52,M,969,Marie,0,FALSE,83 OB 76
51,M,448,En Couple,2,FALSE,7650 NS 60
48,M,538,En Couple,0,FALSE,1830 KZ 79
74,M,495,celibataire,0,FALSE,3305 WY 47
23,F,1269,Seule,1,FALSE,7510 IU 85
47,M,548,celibataire,0,FALSE,5247 QT 78
22,F,401,En Couple,3,FALSE,9146 HF 28
26,F,455,celibataire,0,FALSE,5222 SJ 46
23,M,457,En Couple,3,FALSE,8539 HW 12
82,M,483,celibataire,0,FALSE,3504 CG 14
36,F,481,celibataire,0,FALSE,4230 AC 40
82,F,774,En Couple,0,FALSE,1313 EV 40
71,F,541,En Couple,0,FALSE,2934 UA 84
38,M,810,En Couple,4,FALSE,2544 ZV 97
32,M,752,En Couple,4,FALSE,973 HF 17
75,M,506,celibataire,0,FALSE,2086 OB 67
60,M,1181,En Couple,3,FALSE,6731 PN 36
75,M,214,En Couple,0,TRUE,8428 NC 79
50,N/D,1060,En Couple,0,FALSE,37 NP 23
59,F,482,celibataire,0,FALSE,9585 AJ 53
43,M,235,En Couple,1,FALSE,2687 AO 56
68,M,1365,En Couple,2,FALSE,8610 HP 16
27,M,188,En Couple,2,FALSE,8994 DO 25
38,M,186,celibataire,0,FALSE,9664 UH 65
81,M,408,En Couple,4,FALSE,4198 RS 20
28,F,1206,celibataire,0,FALSE,4013 FJ 89
38,M,538,En Couple,2,FALSE,6744 JQ 17
50,F,981,En Couple,3,FALSE,3214 RO 79
73,M,517,En Couple,0,FALSE,4037 OG 67
21,M,414,En Couple,1,FALSE,8506 SN 62
52,F,1155,En Couple,1,FALSE,9821 TE 26
29,F,884,celibataire,0,FALSE,4472 LX 36
58,F,920,En Couple,1,FALSE,7760 HU 60
75,F,1354,Seule,3,FALSE,4613 JJ 90
21,M,460,celibataire,0,FALSE,8852 OT 16
69,M,422,Seule,3,FALSE,5163 KT 65
57,F,1394,celibataire,0,FALSE,7788 HQ 62
48,M,401,En Couple,0,FALSE,2395 CK 17
19,M,1013,En Couple,0,FALSE,6257 NV 55
52,M,1002,En Couple,3,TRUE,643 UI 65
52,F,1237,celibataire,0,FALSE,6189 AX 40
80,M,244,En Couple,2,TRUE,5000 RG 91
52,M,861,En Couple,1,TRUE,8235 HX 92
23,M,593,En Couple,2,FALSE,397 HA 10
64,M,435,En Couple,0,FALSE,7640 IX 77
38,F,814,celibataire,0,FALSE,8697 AD 17
20,M,1394,Seule,2,FALSE,148 PZ 53
18,M,1259,En Couple,0,FALSE,3701 II 70
83,F,422,En Couple,1,FALSE,9713 GJ 57
76,M,1132,celibataire,0,FALSE,3531 RD 74
22,M,224,En Couple,3,TRUE,1154 FL 97
44,M,1310,celibataire,0,FALSE,3688 JP 50
35,M,407,En Couple,4,FALSE,9069 OA 15
41,M,976,En Couple,0,FALSE,7194 FM 44
54,M,1376,celibataire,0,FALSE,8185 GT 73
23,M,525,En Couple,0,FALSE,4209 IZ 68
78,F,527,celibataire,0,FALSE,9136 RL 96
27,M,455,En Couple,0,FALSE,4289 SM 23
59,F,187,En Couple,2,FALSE,9390 WJ 46
39,M,536,En Couple,4,FALSE,5503 AN 44
81,M,180,En Couple,1,FALSE,4959 PW 31
64,F,466,En Couple,0,FALSE,255 DL 35
19,M,482,celibataire,0,FALSE,2884 YZ 69
76,M,239,Seule,3,FALSE,4060 SQ 91
23,M,960,Marie,1,FALSE,8974 VY 77
37,M,522,?,4,TRUE,2863 KT 53
29,F,520,En Couple,2,FALSE,4497 EK 34
32,M,733,En Couple,1,FALSE,630 MC 63
76,M,497,En Couple,3,TRUE,1698 TT 96
61,M,1223,celibataire,0,FALSE,9567 WW 85
36,M,979,En Couple,2,FALSE,7465 GH 90
67,M,442,celibataire,0,FALSE,2889 XX 38
80,M,486,En Couple,4,FALSE,3728 IM 89
54,M,1247,En Couple,3,FALSE,3929 LA 54
48,M,1183,En Couple,0,FALSE,5249 QF 39
59,F,551,En Couple,4,FALSE,9474 GQ 34
34,F,1374,Seule,3,FALSE,266 KI 41
78,F,183,En Couple,2,FALSE,1787 LT 69
26,F,1284,celibataire,0,FALSE,5772 XC 94
44,F,1358,celibataire,0,FALSE,5245 WN 79
21,M,585,celibataire,0,FALSE,8296 IG 63
41,M,187,En Couple,1,FALSE,7874 EX 24
26,M,574,En Couple,2,FALSE,9136 FF 38
67,M,471,En Couple,4,FALSE,5735 GA 50
28,M,1107,En Couple,4,TRUE,4012 OV 45
49,M,726,En Couple,4,FALSE,5242 GB 38
38,M,437,En Couple,0,FALSE,4465 DF 18
80,M,467,celibataire,0,FALSE,7755 SA 77
75,M,972,En Couple,1,FALSE,8699 QF 52
57,F,166,En Couple,0,FALSE,6527 WW 60
27,M,436,En Couple,3,FALSE,5172 BH 69
56,M,509,En Couple,2,FALSE,6760 LQ 58
66,F,901,Seule,3,FALSE,5194 BX 24
61,M,419,En Couple,2,FALSE,142 TD 44
78,F,411,celibataire,0,FALSE,2828 KV 23
47,M,538,En Couple,0,FALSE,5416 LI 51
52,M,597,En Couple,1,FALSE,7885 NQ 39
27,M,1122,celibataire,0,FALSE,3331 XV 16
28,M,572,celibataire,0,FALSE,4399 VB 98
37,F,208,celibataire,0,FALSE,4745 CY 93
55,M,185,En Couple,2,TRUE,6329 QH 47
22,M,246,En Couple,3,FALSE,1467 PT 26
74,M,546,celibataire, ,FALSE,5794 TF 82
32,F,719,celibataire,0,FALSE,1400 LH 41
30,F,850,En Couple,4,FALSE,82 VB 39
26,M,596,Seule,3,FALSE,9922 TR 94
28,F,419,celibataire,0,FALSE,4535 KT 18
25,M,550,En Couple,1,FALSE,2496 TS 37
77,F,203,celibataire,0,FALSE,9357 VV 43
44,M,162,celibataire,0,FALSE,2806 ZQ 52
54,M,904,En Couple,4,FALSE,7413 BB 74
33,M,239,celibataire,0,FALSE,6926 ER 46
22,M,570,En Couple,4,FALSE,6463 UJ 86
41,M,210,En Couple,2,FALSE,1746 GT 33
48,M,467,celibataire,0,FALSE,5839 SS 85
71,M,240,En Couple,3,FALSE,8270 GP 97
21,M,419,En Couple,3,FALSE,9739 LL 79
